value,corpora,blended_skill_talk/f1,empathetic_dialogues/f1,wizard_of_internet/f1,wizard_of_wikipedia/f1,model
0.14021790586411953,TDEC,0.13745522499084473,0.12242332845926285,0.1604912430047989,0.14050182700157166,2.7B
0.13570164889097214,TDEC,0.1371457427740097,0.12837989628314972,0.14808323979377747,0.12919771671295166,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13743460178375244,TDEC,0.13519446551799774,0.12358443439006805,0.15915799140930176,0.1318015158176422,2.7B
0.13638336956501007,TDEC,0.13406679034233093,0.1194644421339035,0.1550358086824417,0.13696643710136414,2.7B
0.14203213527798653,TDEC,0.13495628535747528,0.12918677926063538,0.16043448448181152,0.14355099201202393,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1421106941998005,TDEC,0.14837408065795898,0.13194841146469116,0.15471810102462769,0.13340218365192413,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14174067974090576,TDEC,0.13511459529399872,0.12961426377296448,0.16277167201042175,0.1394621878862381,2.7B
0.13638362288475037,TDEC,0.13210345804691315,0.12271629273891449,0.15735511481761932,0.1333596259355545,2.7B
0.14112047478556633,TDEC,0.13724736869335175,0.12306325137615204,0.15757107734680176,0.14660020172595978,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13845802657306194,TDEC,0.14209753274917603,0.12389800697565079,0.14725062251091003,0.14058594405651093,2.7B
0.14063522219657898,TDEC,0.13903209567070007,0.12858015298843384,0.1587449312210083,0.1361837089061737,2.7B
0.13993298634886742,TDEC,0.14087370038032532,0.1302291452884674,0.15620923042297363,0.1324198693037033,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14090386033058167,TDEC,0.1354377120733261,0.1307373195886612,0.15881703794002533,0.13862337172031403,2.7B
0.1378312185406685,TDEC,0.13690268993377686,0.12141551077365875,0.1582820564508438,0.13472461700439453,2.7B
0.1373368240892887,TDEC,0.1339990794658661,0.12850883603096008,0.1556021273136139,0.13123725354671478,2.7B
0.14047302678227425,TDEC,0.1328853815793991,0.12923163175582886,0.15860290825366974,0.14117218554019928,2.7B
0.13883694261312485,TDEC,0.13492520153522491,0.1296272724866867,0.1541147530078888,0.13668054342269897,2.7B
0.13767159916460514,TDEC,0.14142832159996033,0.1233350858092308,0.15926484763622284,0.1266581416130066,2.7B
0.136378213763237,CC,0.13482138514518738,0.12603425979614258,0.1533135324716568,0.13134367763996124,2.7B
0.14280517399311066,CC,0.1427609920501709,0.13742642104625702,0.15359695255756378,0.13743633031845093,2.7B
0.15420937165617943,CC,0.15160652995109558,0.13853046298027039,0.16997739672660828,0.15672309696674347,2.7B
0.14469091966748238,CC,0.1492866575717926,0.1345331072807312,0.15517428517341614,0.13976962864398956,2.7B
0.14230509847402573,CC,0.1436532586812973,0.1276930868625641,0.15694206953048706,0.14093197882175446,2.7B
0.14416252449154854,CC,0.13798457384109497,0.1392236053943634,0.15920689702033997,0.1402350217103958,2.7B
0.14910148829221725,CC,0.14587363600730896,0.13586965203285217,0.16238883137702942,0.15227383375167847,2.7B
0.1409580036997795,CC,0.1407736837863922,0.13321372866630554,0.15702514350414276,0.13281945884227753,2.7B
0.14177381247282028,CC,0.14129436016082764,0.1318439543247223,0.1556597650051117,0.1382971704006195,2.7B
0.13853778317570686,CC,0.1419888436794281,0.12700870633125305,0.14994914829730988,0.13520443439483643,2.7B
0.14302802085876465,CC,0.14098107814788818,0.13995687663555145,0.15475398302078247,0.1364201456308365,2.7B
0.13988433964550495,CC,0.1502201408147812,0.12474248558282852,0.1536014825105667,0.13097324967384338,2.7B
0.13993216678500175,CC,0.13957099616527557,0.12280583381652832,0.15505704283714294,0.14229479432106018,2.7B
0.1420431137084961,CC,0.1342955380678177,0.13742855191230774,0.16208872199058533,0.13435964286327362,2.7B
0.14297538623213768,CC,0.13918574154376984,0.13602958619594574,0.1561870574951172,0.14049915969371796,2.7B
0.14493147283792496,CC,0.14127814769744873,0.1393875777721405,0.15926125645637512,0.13979890942573547,2.7B
0.1388204898685217,CC,0.13722115755081177,0.12440500408411026,0.15200944244861603,0.1416463553905487,2.7B
0.14157429710030556,CC,0.14396974444389343,0.13240857422351837,0.15370729565620422,0.1362115740776062,2.7B
0.1401740312576294,CC,0.15017294883728027,0.12426634132862091,0.15247206389904022,0.13378477096557617,2.7B
0.13833578675985336,CC,0.13701924681663513,0.11991752684116364,0.15732206404209137,0.13908430933952332,2.7B
0.13839596882462502,CC,0.1391296088695526,0.12676700949668884,0.15034165978431702,0.1373455971479416,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.15046552941203117,CC,0.15054652094841003,0.13595908880233765,0.16590391099452972,0.1494525969028473,2.7B
0.1448446586728096,CC,0.14181312918663025,0.131219744682312,0.16205854713916779,0.14428721368312836,2.7B
0.14051088690757751,CC,0.1380600482225418,0.12870660424232483,0.1541801244020462,0.14109677076339722,2.7B
0.14219365268945694,CC,0.13612839579582214,0.13168904185295105,0.1599707305431366,0.14098644256591797,2.7B
0.14316991716623306,CC,0.1416189819574356,0.13673336803913116,0.16072526574134827,0.1336020529270172,2.7B
0.1372251994907856,CC,0.13881997764110565,0.12841138243675232,0.15554752945899963,0.1261219084262848,2.7B
0.13974005728960037,CC,0.14390715956687927,0.1267903447151184,0.15783986449241638,0.13042286038398743,2.7B
0.14258914440870285,CC,0.14079219102859497,0.1353512555360794,0.15839844942092896,0.13581468164920807,2.7B
0.14304948598146439,CC,0.13834086060523987,0.13660331070423126,0.15727181732654572,0.1399819552898407,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14457503706216812,CC,0.146273672580719,0.14246435463428497,0.15569011867046356,0.13387200236320496,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13699787482619286,CC,0.13467243313789368,0.12789753079414368,0.15020540356636047,0.1352161318063736,2.7B
0.14476606994867325,CC,0.14336271584033966,0.13922104239463806,0.1666904091835022,0.12979011237621307,2.7B
0.14364731684327126,CC,0.1407560408115387,0.13911260664463043,0.15909354388713837,0.13562707602977753,2.7B
0.13589870929718018,CC,0.14053791761398315,0.1241389662027359,0.15060210227966309,0.12831585109233856,2.7B
0.14521731808781624,CC,0.14290666580200195,0.14286713302135468,0.16043579578399658,0.13465967774391174,2.7B
0.1380525305867195,CC,0.1369057297706604,0.1288508027791977,0.1544717401266098,0.13198184967041016,2.7B
0.13875390216708183,CC,0.14139239490032196,0.12607160210609436,0.15633009374141693,0.13122151792049408,2.7B
0.13748633489012718,CC,0.13337478041648865,0.12764272093772888,0.15230944752693176,0.13661839067935944,2.7B
0.145679272711277,CC,0.14351969957351685,0.1383088231086731,0.16103462874889374,0.13985393941402435,2.7B
0.14261680841445923,CC,0.13592079281806946,0.13124428689479828,0.1580563485622406,0.14524580538272858,2.7B
0.1453896388411522,CC,0.14712651073932648,0.1382182538509369,0.15957537293434143,0.13663841784000397,2.7B
0.14499972388148308,CC,0.13635072112083435,0.1373678296804428,0.1649942398071289,0.14128610491752625,2.7B
0.14613096415996552,CC,0.14781439304351807,0.1362568736076355,0.16136232018470764,0.13909026980400085,2.7B
0.14627593383193016,CC,0.14321398735046387,0.14167550206184387,0.16359902918338776,0.13661521673202515,2.7B
0.14113932102918625,CC,0.13935397565364838,0.1312544196844101,0.15574988722801208,0.13819900155067444,2.7B
0.13707878813147545,CC,0.14864283800125122,0.12618312239646912,0.14816217124462128,0.12532702088356018,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1409403532743454,CC,0.14702200889587402,0.12914881110191345,0.1463330239057541,0.14125756919384003,2.7B
0.1436171904206276,CC,0.14043401181697845,0.13667377829551697,0.15682026743888855,0.1405407041311264,2.7B
0.14384231343865395,CC,0.1377885639667511,0.13361351191997528,0.16283580660820007,0.14113137125968933,2.7B
0.1442708894610405,CC,0.14197035133838654,0.14000722765922546,0.1545226275920868,0.1405833512544632,2.7B
0.14697743952274323,CC,0.1456500142812729,0.12757626175880432,0.16727791726589203,0.14740556478500366,2.7B
0.1425504870712757,CC,0.14659354090690613,0.1311684548854828,0.15572457015514374,0.1367153823375702,2.7B
0.13996199518442154,CC,0.14514599740505219,0.12425573170185089,0.15364986658096313,0.13679638504981995,2.7B
0.14670846238732338,CC,0.14661258459091187,0.1329931914806366,0.1641215831041336,0.14310649037361145,2.7B
0.1367322839796543,CC,0.13500669598579407,0.12676075100898743,0.15256477892398834,0.1325969099998474,2.7B
0.14031755924224854,CC,0.12301819026470184,0.1270301789045334,0.16203081607818604,0.14919105172157288,2.7B
0.13743329048156738,CC,0.1387605518102646,0.12597215175628662,0.1504725217819214,0.13452793657779694,2.7B
0.13982904329895973,CC,0.14374224841594696,0.1203380823135376,0.1584119200706482,0.13682392239570618,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14189309254288673,CC,0.13994736969470978,0.12832218408584595,0.15826427936553955,0.14103853702545166,2.7B
0.13751909509301186,CC,0.13925842940807343,0.13130377233028412,0.15476104617118835,0.12475313246250153,2.7B
0.14483129605650902,CC,0.13523532450199127,0.13795353472232819,0.16123123466968536,0.14490509033203125,2.7B
0.13730070367455482,CC,0.1377226561307907,0.11992859840393066,0.15367016196250916,0.13788139820098877,2.7B
0.13790951296687126,CC,0.1337326467037201,0.13165804743766785,0.1509135216474533,0.1353338360786438,2.7B
0.14438587054610252,CC,0.14181505143642426,0.14122459292411804,0.16376222670078278,0.13074161112308502,2.7B
0.14131594821810722,CC,0.14114506542682648,0.13238051533699036,0.1579894721508026,0.13374873995780945,2.7B
0.1398869976401329,CC,0.14054806530475616,0.12534493207931519,0.15805692970752716,0.1355980634689331,2.7B
0.14313612505793571,CC,0.1447368562221527,0.13016954064369202,0.1609112024307251,0.13672690093517303,2.7B
0.14322348311543465,CC,0.14111056923866272,0.13667269051074982,0.1609797179698944,0.13413095474243164,2.7B
0.14357773959636688,CC,0.13625645637512207,0.13785579800605774,0.16147679090499878,0.13872191309928894,2.7B
0.13887954875826836,CC,0.1374875009059906,0.12660738825798035,0.15547338128089905,0.13594992458820343,2.7B
0.13855460658669472,CC,0.13639795780181885,0.13304618000984192,0.15638227760791779,0.12839201092720032,2.7B
0.14718222618103027,CC,0.14413723349571228,0.14054179191589355,0.1593748778104782,0.14467500150203705,2.7B
0.13937339186668396,CC,0.13958510756492615,0.1339995414018631,0.1508965790271759,0.1330123394727707,2.7B
0.14425103738904,CC,0.14507433772087097,0.13907799124717712,0.15520717203617096,0.13764464855194092,2.7B
0.1410452090203762,CC,0.13824373483657837,0.13241122663021088,0.16204392910003662,0.13148194551467896,2.7B
0.13927413150668144,CC,0.1372586339712143,0.13482877612113953,0.14901098608970642,0.13599812984466553,2.7B
0.13749773427844048,CC,0.1436273604631424,0.12860174477100372,0.1524484008550644,0.1253134310245514,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14101377874612808,CC,0.13547439873218536,0.1358589380979538,0.1592349112033844,0.13348686695098877,2.7B
0.14641955494880676,CC,0.14080825448036194,0.13496580719947815,0.16445282101631165,0.14545133709907532,2.7B
0.13583557307720184,CC,0.13243821263313293,0.13096562027931213,0.15208718180656433,0.12785127758979797,2.7B
0.13588853739202023,CC,0.13587990403175354,0.12436477094888687,0.15177024900913239,0.1315392255783081,2.7B
0.14213009178638458,CC,0.13575053215026855,0.14103269577026367,0.15523339807987213,0.13650374114513397,2.7B
0.1448092758655548,CC,0.14197736978530884,0.1345219910144806,0.16002440452575684,0.14271333813667297,2.7B
0.1386646255850792,CC,0.14009980857372284,0.12763217091560364,0.1569790244102478,0.1299474984407425,2.7B
0.14839931391179562,CC,0.1510087102651596,0.12292822450399399,0.16677066683769226,0.1528896540403366,2.7B
0.141897551715374,CC,0.14543470740318298,0.13443060219287872,0.1543085128068924,0.13341638445854187,2.7B
0.1386283915489912,CC,0.1384182870388031,0.12404908984899521,0.15482072532176971,0.1372254639863968,2.7B
0.1431623287498951,CC,0.14132174849510193,0.13233895599842072,0.16206660866737366,0.13692200183868408,2.7B
0.14237024635076523,CC,0.1462932676076889,0.12749090790748596,0.1580449789762497,0.13765183091163635,2.7B
0.13630758598446846,CC,0.13172726333141327,0.1257621794939041,0.15412475168704987,0.1336161494255066,2.7B
0.14118394255638123,CC,0.14342918992042542,0.13395529985427856,0.15249112248420715,0.13486015796661377,2.7B
0.1486341431736946,CC,0.14285901188850403,0.1409083902835846,0.1612192690372467,0.14954990148544312,2.7B
0.14791888371109962,CC,0.14989182353019714,0.13167424499988556,0.1635751724243164,0.1465342938899994,2.7B
0.1447991132736206,Git.,0.140640988945961,0.13359089195728302,0.16072052717208862,0.14424404501914978,2.7B
0.1435312144458294,Git.,0.13976328074932098,0.1311791092157364,0.16388988494873047,0.13929258286952972,2.7B
0.14631112292408943,Git.,0.13720475137233734,0.13869328796863556,0.15927807986736298,0.15006837248802185,2.7B
0.1466372050344944,Git.,0.13902083039283752,0.13943232595920563,0.16100168228149414,0.1470939815044403,2.7B
0.14291821420192719,Git.,0.1420726478099823,0.13247811794281006,0.159671813249588,0.13745027780532837,2.7B
0.1465289629995823,Git.,0.1449151337146759,0.1315688192844391,0.160979226231575,0.14865267276763916,2.7B
0.14152061194181442,Git.,0.13085463643074036,0.13250021636486053,0.16547636687755585,0.13725122809410095,2.7B
0.14706304296851158,Git.,0.14532342553138733,0.1357179582118988,0.15540984272956848,0.1518009454011917,2.7B
0.1353267151862383,Git.,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14460152760148048,Git.,0.1396969109773636,0.13471366465091705,0.1567050814628601,0.1472904533147812,2.7B
0.14428088814020157,Git.,0.13601985573768616,0.13361112773418427,0.16091106832027435,0.1465815007686615,2.7B
0.14396292716264725,Git.,0.14040455222129822,0.13455866277217865,0.15282504260540009,0.14806345105171204,2.7B
0.14072005078196526,Git.,0.13334667682647705,0.13504227995872498,0.1562272310256958,0.1382640153169632,2.7B
0.14436866715550423,Git.,0.13837763667106628,0.13501477241516113,0.16238582134246826,0.14169643819332123,2.7B
0.1413060501217842,Git.,0.13622751832008362,0.13065055012702942,0.15566295385360718,0.14268317818641663,2.7B
0.14604409039020538,Git.,0.13898137211799622,0.12781521677970886,0.16379927098751068,0.15358050167560577,2.7B
0.141635462641716,Git.,0.14283879101276398,0.12238091230392456,0.15989990532398224,0.14142224192619324,2.7B
0.143564872443676,Git.,0.1465202122926712,0.13812267780303955,0.1541542410850525,0.13546235859394073,2.7B
0.14131073094904423,Git.,0.14787009358406067,0.11978831142187119,0.15576675534248352,0.14181776344776154,2.7B
0.14326941594481468,Git.,0.13828936219215393,0.13577917218208313,0.15046025812625885,0.14854887127876282,2.7B
0.14180968701839447,Git.,0.1359226107597351,0.13233007490634918,0.1533360630273819,0.1456499993801117,2.7B
0.14686989411711693,Git.,0.1462615430355072,0.13191713392734528,0.1638633906841278,0.14543750882148743,2.7B
0.14425339177250862,Git.,0.1412125825881958,0.13314548134803772,0.1533036231994629,0.14935187995433807,2.7B
0.14506599679589272,Git.,0.14382195472717285,0.13032421469688416,0.15738746523857117,0.1487303525209427,2.7B
0.139898169785738,Git.,0.1423424333333969,0.13049013912677765,0.15115611255168915,0.13560399413108826,2.7B
0.1467403694987297,Git.,0.14338889718055725,0.13449601829051971,0.15940289199352264,0.1496736705303192,2.7B
0.1389314867556095,Git.,0.14267505705356598,0.12530045211315155,0.1536710262298584,0.13407941162586212,2.7B
0.1353267151862383,Git.,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1418704092502594,Git.,0.1373426616191864,0.12396979331970215,0.15253332257270813,0.15363585948944092,2.7B
0.1385713778436184,Git.,0.14397700130939484,0.12576863169670105,0.1500917226076126,0.13444815576076508,2.7B
0.1464475616812706,Git.,0.13463662564754486,0.1344611495733261,0.16229978203773499,0.15439268946647644,2.7B
0.1443197764456272,Git.,0.14196881651878357,0.13806387782096863,0.1491122543811798,0.14813415706157684,2.7B
0.14557712897658348,Git.,0.13810789585113525,0.13519641757011414,0.1650654822587967,0.14393872022628784,2.7B
0.14070999994874,Git.,0.14184841513633728,0.12959341704845428,0.15335457026958466,0.1380435973405838,2.7B
0.14203385636210442,Git.,0.13644841313362122,0.1309298723936081,0.1574493944644928,0.14330774545669556,2.7B
0.14322901144623756,Git.,0.1414906233549118,0.13230711221694946,0.1601661741733551,0.1389521360397339,2.7B
0.14891020953655243,Git.,0.14507119357585907,0.13481232523918152,0.1631695181131363,0.15258780121803284,2.7B
0.14146563783288002,Git.,0.13727980852127075,0.13508567214012146,0.15404623746871948,0.1394508332014084,2.7B
0.13933250308036804,Git.,0.13766665756702423,0.12936511635780334,0.15227672457695007,0.13802151381969452,2.7B
0.14730608835816383,Git.,0.1398865282535553,0.14388644695281982,0.1592475175857544,0.14620386064052582,2.7B
0.13874411955475807,Git.,0.1388012170791626,0.1260029822587967,0.15443937480449677,0.13573290407657623,2.7B
0.1408415138721466,Git.,0.13249032199382782,0.13284441828727722,0.1593460887670517,0.1386852264404297,2.7B
0.1433335691690445,Git.,0.13408711552619934,0.1341845989227295,0.15610496699810028,0.14895759522914886,2.7B
0.14111046493053436,Git.,0.14094582200050354,0.13170287013053894,0.1552320271730423,0.13656114041805267,2.7B
0.13997313007712364,Git.,0.13500459492206573,0.13031157851219177,0.1575051248073578,0.13707122206687927,2.7B
0.14183801412582397,Git.,0.13579873740673065,0.1337827444076538,0.15372397005558014,0.1440466046333313,2.7B
0.14822100847959518,Git.,0.14737604558467865,0.1442510485649109,0.15701666474342346,0.14424027502536774,2.7B
0.14544230327010155,Git.,0.13797308504581451,0.1292007714509964,0.1644447147846222,0.15015064179897308,2.7B
0.145920068025589,Git.,0.14443616569042206,0.13502874970436096,0.15908771753311157,0.14512763917446136,2.7B
0.14321333914995193,Git.,0.13986414670944214,0.1273144781589508,0.16887283325195312,0.13680189847946167,2.7B
0.14401942864060402,Git.,0.1455971598625183,0.12271708250045776,0.16751842200756073,0.14024505019187927,2.7B
0.1455800198018551,Git.,0.13906097412109375,0.13108040392398834,0.16046234965324402,0.15171635150909424,2.7B
0.14176155254244804,Git.,0.13873562216758728,0.13438495993614197,0.15576580166816711,0.1381598263978958,2.7B
0.14415667951107025,Git.,0.14523282647132874,0.12945690751075745,0.15965989232063293,0.1422770917415619,2.7B
0.14648467674851418,Git.,0.1390402764081955,0.12764064967632294,0.16438505053520203,0.15487273037433624,2.7B
0.1353267151862383,Git.,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14309358969330788,Git.,0.13468480110168457,0.13381977379322052,0.16057255864143372,0.1432972252368927,2.7B
0.14184148982167244,Git.,0.13963666558265686,0.13004305958747864,0.16024701297283173,0.13743922114372253,2.7B
0.1353267151862383,Git.,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14320989325642586,Git.,0.1380494236946106,0.13664524257183075,0.1550975739955902,0.14304733276367188,2.7B
0.13642734102904797,Git.,0.13908280432224274,0.12483922392129898,0.14952728152275085,0.1322600543498993,2.7B
0.14353108406066895,Git.,0.13427039980888367,0.138179749250412,0.1581994593143463,0.1434747278690338,2.7B
0.1454993598163128,Git.,0.14486776292324066,0.12879732251167297,0.15756705403327942,0.1507652997970581,2.7B
0.1432407908141613,Git.,0.13781587779521942,0.1318688690662384,0.16402113437652588,0.1392572820186615,2.7B
0.14608719572424889,Git.,0.14602746069431305,0.12780417501926422,0.16397075355052948,0.1465463936328888,2.7B
0.14467274397611618,Git.,0.13817352056503296,0.13781778514385223,0.1559855192899704,0.14671415090560913,2.7B
0.14137516915798187,Git.,0.14099279046058655,0.12694473564624786,0.16118595004081726,0.13637720048427582,2.7B
0.1410151906311512,Git.,0.13676372170448303,0.13198553025722504,0.15608346462249756,0.13922804594039917,2.7B
0.1448366343975067,Git.,0.13698852062225342,0.135478213429451,0.15825046598911285,0.1486293375492096,2.7B
0.13926663994789124,Git.,0.14179591834545135,0.13704094290733337,0.1466698795557022,0.131559818983078,2.7B
0.1416555717587471,Git.,0.1413574069738388,0.13438621163368225,0.15353015065193176,0.13734851777553558,2.7B
0.14319638162851334,Git.,0.13834351301193237,0.13653889298439026,0.15805745124816895,0.13984566926956177,2.7B
0.1442205272614956,Git.,0.14060160517692566,0.13097502291202545,0.15682460367679596,0.1484808772802353,2.7B
0.14472980424761772,Git.,0.13679079711437225,0.13017794489860535,0.16282771527767181,0.14912275969982147,2.7B
0.14762938767671585,Git.,0.14683584868907928,0.13699062168598175,0.1656402051448822,0.14105087518692017,2.7B
0.14537791162729263,Git.,0.14393171668052673,0.13257579505443573,0.1632215678691864,0.14178256690502167,2.7B
0.14216526597738266,Git.,0.13643747568130493,0.13455809652805328,0.157426118850708,0.14023937284946442,2.7B
0.1432955600321293,Git.,0.1427699476480484,0.12974289059638977,0.15409696102142334,0.14657244086265564,2.7B
0.14416730403900146,Git.,0.13840153813362122,0.1344543993473053,0.16418351233005524,0.1396297663450241,2.7B
0.1444947049021721,Git.,0.13813327252864838,0.1333838403224945,0.1593932956457138,0.14706841111183167,2.7B
0.14031053334474564,Git.,0.1500743180513382,0.11779461801052094,0.15925541520118713,0.13411778211593628,2.7B
0.14461274817585945,Git.,0.13874685764312744,0.13442182540893555,0.15588955581188202,0.1493927538394928,2.7B
0.1442534253001213,Git.,0.13965775072574615,0.13548500835895538,0.15730048716068268,0.144570454955101,2.7B
0.1401074044406414,Git.,0.13983449339866638,0.13865788280963898,0.14879217743873596,0.1331450641155243,2.7B
0.14496099948883057,Git.,0.13934186100959778,0.12782320380210876,0.1593477725982666,0.15333116054534912,2.7B
0.14327656477689743,Git.,0.13767722249031067,0.12812428176403046,0.1642298400402069,0.1430749148130417,2.7B
0.1446642242372036,Git.,0.13677625358104706,0.1360117644071579,0.15637409687042236,0.14949478209018707,2.7B
0.14208529889583588,Git.,0.141341894865036,0.12968602776527405,0.15852764248847961,0.13878563046455383,2.7B
0.1423085518181324,Git.,0.1452821046113968,0.13288307189941406,0.1557925045490265,0.13527652621269226,2.7B
0.14449865370988846,Git.,0.13717226684093475,0.13714846968650818,0.15894323587417603,0.14473064243793488,2.7B
0.14340527541935444,Git.,0.1466638296842575,0.12477890402078629,0.16085892915725708,0.14131943881511688,2.7B
0.14598114043474197,Git.,0.14700736105442047,0.1355738788843155,0.15866991877555847,0.14267340302467346,2.7B
0.14245260506868362,Git.,0.13717226684093475,0.1343551129102707,0.15765263140201569,0.14063040912151337,2.7B
0.13719222508370876,Git.,0.13576577603816986,0.12323085218667984,0.15642210841178894,0.1333501636981964,2.7B
0.14783597737550735,Git.,0.1433332860469818,0.14057868719100952,0.16043324768543243,0.14699868857860565,2.7B
0.14412157982587814,Git.,0.14085009694099426,0.13989658653736115,0.15457284450531006,0.1411667913198471,2.7B
0.13960004225373268,Git.,0.13612128794193268,0.12931960821151733,0.15601828694343567,0.13694098591804504,2.7B
0.1416904218494892,Git.,0.1393401324748993,0.1347709596157074,0.15815603733062744,0.13449455797672272,2.7B
0.14069795235991478,Git.,0.1374431997537613,0.12565061450004578,0.1529148817062378,0.14678311347961426,2.7B
0.1457611657679081,Git.,0.1466756910085678,0.1401735097169876,0.15499910712242126,0.1411963552236557,2.7B
